SalePrice,Gr Liv Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Garage Cars,Garage Area,Lot Area,Lot Frontage,Neighborhood,MS Zoning,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Type,Kitchen Qual,Bsmt Qual,Central Air,House Style
279000,1914,8,5,2004,2004,3.0,746.0,13215,,NridgHt,RL,2,1,9,1,BuiltIn,Gd,Gd,Y,2Story
185850,1364,7,5,2005,2005,2.0,484.0,7052,43.0,NridgHt,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
282500,1565,9,5,2005,2005,2.0,556.0,5911,48.0,NridgHt,RL,2,0,6,1,Attchd,Ex,Ex,Y,1Story
202500,1368,7,5,2005,2006,2.0,474.0,6955,48.0,NridgHt,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
202665,1368,7,5,2005,2006,2.0,474.0,6792,40.0,NridgHt,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
332200,1686,9,5,2006,2006,3.0,899.0,7740,61.0,NridgHt,RL,2,0,6,1,Attchd,Ex,Ex,Y,1Story
310090,1666,9,5,2006,2006,2.0,575.0,6373,48.0,NridgHt,RL,2,0,6,1,Attchd,Gd,Ex,Y,1Story
171750,1405,7,5,2003,2003,2.0,478.0,3136,,NridgHt,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
169990,1316,6,5,2005,2006,2.0,397.0,10237,65.0,Gilbert,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
170440,1456,6,5,2005,2006,2.0,390.0,10237,65.0,Gilbert,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
169985,1492,7,5,2006,2006,2.0,440.0,10237,65.0,Gilbert,RL,2,1,8,0,Attchd,Gd,Gd,Y,2Story
179665,1496,7,5,2006,2006,2.0,426.0,17104,58.0,Gilbert,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
219210,1863,7,5,2006,2006,3.0,660.0,14054,58.0,Gilbert,RL,2,1,9,1,BuiltIn,Gd,Gd,Y,2Story
174190,1326,6,5,2006,2006,2.0,427.0,11660,102.0,Gilbert,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
172785,1456,6,5,2006,2006,2.0,429.0,15578,105.0,Gilbert,RL,2,1,8,0,Attchd,TA,Gd,Y,2Story
258000,2373,8,5,2004,2005,3.0,632.0,11631,96.0,Gilbert,RL,2,1,9,1,BuiltIn,Gd,Gd,Y,2Story
185101,1492,7,5,2006,2006,2.0,440.0,9073,75.0,Gilbert,RL,2,1,8,0,Attchd,Gd,Gd,Y,2Story
210250,1364,7,5,2006,2006,2.0,437.0,3087,43.0,Blmngtn,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
234000,1557,7,5,2003,2004,2.0,420.0,3196,,Blmngtn,RL,2,0,7,1,Attchd,Gd,Gd,Y,1Story
215000,1456,8,5,2003,2003,2.0,400.0,3196,,Blmngtn,RL,2,0,7,1,Attchd,Gd,Gd,Y,1Story
246990,1511,7,5,2002,2002,2.0,398.0,2938,,Blmngtn,RL,2,0,5,1,Attchd,Gd,Gd,Y,1Story
178740,1414,7,5,2004,2004,2.0,398.0,3072,,Blmngtn,RM,2,0,6,1,Attchd,Gd,Gd,Y,1Story
225000,1548,7,5,2004,2004,2.0,388.0,3072,,Blmngtn,RM,2,0,7,1,Attchd,Gd,Gd,Y,1Story
167240,1248,7,5,2005,2006,2.0,438.0,3010,43.0,Blmngtn,RL,2,0,5,0,Attchd,Gd,Gd,Y,1Story
156820,1142,7,5,2005,2006,2.0,440.0,3010,43.0,Blmngtn,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
213490,1506,7,5,2005,2005,2.0,440.0,3013,43.0,Blmngtn,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
264561,1567,8,5,2006,2006,3.0,648.0,3982,53.0,Blmngtn,RL,2,0,7,1,Attchd,Ex,Gd,Y,1Story
246578,1500,7,5,2006,2006,3.0,648.0,4045,53.0,Blmngtn,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
192140,1838,5,5,2005,2005,2.0,372.0,21930,60.0,Gilbert,RL,2,1,7,1,BuiltIn,TA,Gd,Y,2Story
183200,1509,6,5,2002,2003,2.0,393.0,7861,,Gilbert,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
178000,1414,8,5,2004,2004,2.0,403.0,9056,74.0,Gilbert,RL,2,1,6,1,Attchd,Gd,Ex,Y,2Story
201490,1598,7,5,2004,2005,2.0,433.0,9171,59.0,Gilbert,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
230500,1936,8,5,2000,2000,2.0,504.0,11194,106.0,Gilbert,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
180000,1509,7,5,2003,2003,2.0,393.0,7875,63.0,Gilbert,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
172400,1664,6,5,2000,2000,2.0,460.0,8121,,Gilbert,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
215000,1889,6,5,2000,2000,2.0,431.0,8658,,Gilbert,RL,2,1,9,1,Attchd,TA,Gd,Y,2Story
199900,1886,7,5,1998,1999,2.0,431.0,11214,,Gilbert,RL,2,1,10,1,Attchd,Gd,Gd,Y,2Story
173000,1671,6,5,2000,2000,2.0,472.0,10852,58.0,Gilbert,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
287602,2322,7,5,2006,2006,3.0,617.0,12104,,Gilbert,RL,3,1,8,0,Attchd,Gd,Gd,Y,2Story
230000,2291,7,5,1999,1999,2.0,429.0,8738,66.0,Gilbert,RL,2,1,8,1,BuiltIn,Gd,Gd,Y,2Story
348000,2392,8,5,1997,1998,3.0,870.0,9452,82.0,NoRidge,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
286000,1976,8,5,1998,1998,3.0,885.0,9660,84.0,NoRidge,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
300000,2234,8,5,2000,2000,3.0,768.0,9545,83.0,NoRidge,RL,2,1,7,1,BuiltIn,Gd,Gd,Y,2Story
625000,3627,10,5,1995,1996,3.0,807.0,35760,118.0,NoRidge,RL,3,1,10,1,Attchd,Gd,Ex,Y,2Story
405000,2855,9,5,2000,2000,3.0,774.0,9233,,NoRidge,RL,2,1,9,1,Attchd,Ex,Ex,Y,2Story
280000,1924,8,5,1998,1998,2.0,592.0,12011,78.0,NoRidge,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
258000,2263,8,5,1998,1998,2.0,420.0,12090,93.0,NoRidge,RL,2,1,10,1,BuiltIn,Gd,Gd,Y,2Story
350000,2726,8,5,1995,1995,3.0,725.0,10019,83.0,NoRidge,RL,2,1,9,1,Attchd,Gd,Gd,Y,2Story
584500,3500,9,5,1993,1994,3.0,959.0,17242,114.0,NoRidge,RL,3,1,11,1,Attchd,Ex,Ex,Y,2Story
321000,2494,8,5,1994,1995,3.0,803.0,10236,,NoRidge,RL,2,1,9,1,Attchd,Gd,Gd,Y,2Story
290000,2526,8,5,1994,1994,3.0,844.0,10120,92.0,NoRidge,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
315000,2799,8,5,1993,1993,3.0,704.0,12585,,NoRidge,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
252000,1964,8,5,2005,2006,2.0,760.0,12447,75.0,Somerst,RL,2,1,8,1,BuiltIn,Gd,Gd,Y,2Story
336820,1670,8,5,2006,2006,3.0,928.0,15218,49.0,Somerst,RL,2,1,6,1,Attchd,Gd,Ex,Y,1Story
423000,2097,8,5,2005,2006,3.0,1134.0,20896,49.0,Somerst,RL,1,1,8,1,Attchd,Ex,Ex,Y,1Story
290000,1660,8,5,2006,2006,2.0,500.0,10182,85.0,Somerst,RL,2,0,8,1,Attchd,Gd,Ex,Y,1Story
232000,1616,7,5,2005,2005,3.0,834.0,8688,73.0,Somerst,RL,2,0,7,0,Attchd,Gd,Gd,Y,1Story
199000,1504,8,5,2006,2006,2.0,510.0,10936,85.0,Somerst,RL,2,0,7,0,Attchd,Gd,Gd,Y,1Story
198600,1278,8,5,2006,2006,2.0,584.0,8640,72.0,Somerst,FV,2,0,5,0,Attchd,Gd,Gd,Y,1Story
405749,2640,9,5,2006,2006,3.0,792.0,13162,100.0,Somerst,FV,3,1,11,1,Attchd,Ex,Ex,Y,2Story
232600,1489,8,5,2006,2006,2.0,776.0,11216,81.0,Somerst,FV,2,0,7,1,Attchd,Gd,Gd,Y,1Story
266000,1939,8,5,2006,2006,3.0,1053.0,10728,84.0,Somerst,FV,2,1,8,1,Attchd,Gd,Gd,Y,2Story
186500,1553,7,5,2005,2006,2.0,615.0,8125,65.0,Somerst,FV,2,1,6,0,Attchd,Gd,Gd,Y,2Story
200825,1716,6,5,2005,2005,2.0,615.0,8125,65.0,Somerst,FV,2,1,7,0,Attchd,Gd,Gd,Y,2Story
197000,1576,7,5,2006,2006,2.0,614.0,8125,65.0,Somerst,FV,2,1,6,0,Attchd,Gd,Gd,Y,2Story
185000,1262,6,5,2006,2006,2.0,572.0,7200,60.0,Somerst,FV,2,0,5,0,Attchd,Gd,Gd,Y,1Story
176000,1266,7,5,2005,2005,2.0,453.0,7500,62.0,Somerst,FV,2,0,6,1,Attchd,Gd,Gd,Y,1Story
187750,1301,7,5,2006,2006,2.0,572.0,7200,60.0,Somerst,FV,2,0,5,1,Attchd,Gd,Gd,Y,1Story
139500,1142,6,5,2005,2005,0.0,0.0,7733,74.0,SawyerW,RL,1,1,5,0,,Gd,TA,Y,1Story
186800,1400,7,5,2005,2006,2.0,612.0,11024,91.0,SawyerW,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
132000,1131,6,5,2005,2006,0.0,0.0,13072,63.0,SawyerW,RL,1,1,6,0,,Gd,Gd,Y,1Story
142500,1141,6,5,2005,2005,2.0,484.0,13072,63.0,SawyerW,RL,1,1,6,0,Detchd,TA,Gd,Y,1Story
158000,1158,6,5,2004,2004,2.0,576.0,13072,63.0,SawyerW,RL,1,1,5,0,Detchd,Gd,Gd,Y,1Story
184000,1686,7,5,2005,2005,2.0,462.0,7800,65.0,SawyerW,RL,2,1,8,0,Attchd,Gd,Gd,Y,2Story
184900,1585,7,5,2005,2005,2.0,449.0,7632,74.0,SawyerW,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
187000,1837,6,5,1997,1998,2.0,688.0,8304,70.0,SawyerW,RL,2,1,7,0,Attchd,TA,Gd,Y,2Story
175900,1603,6,5,1992,1992,2.0,484.0,7153,65.0,SawyerW,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
248500,1731,6,5,1992,1993,2.0,462.0,9370,70.0,SawyerW,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
172000,1398,6,5,1990,1991,2.0,542.0,7175,50.0,SawyerW,RL,2,0,5,0,Attchd,Gd,Gd,Y,1Story
151000,1217,6,5,1991,1991,2.0,484.0,7175,50.0,SawyerW,RL,2,0,5,0,Attchd,Gd,Gd,Y,1Story
150000,1320,6,5,1994,1994,2.0,472.0,9019,,SawyerW,RL,2,1,6,0,Attchd,Gd,Gd,Y,2Story
107000,1056,4,4,1966,1966,1.0,384.0,8900,,SawyerW,RH,1,0,5,0,Detchd,TA,TA,Y,1Story
119900,965,5,5,1965,1965,1.0,300.0,7800,60.0,SawyerW,RH,1,0,6,0,Detchd,TA,TA,Y,1Story
129500,988,5,4,1962,1962,2.0,624.0,9100,70.0,Sawyer,RL,1,0,6,0,Detchd,TA,TA,Y,1Story
125000,1728,5,5,1963,1963,2.0,504.0,9100,70.0,Sawyer,RM,2,0,10,0,Detchd,TA,TA,Y,1Story
119500,1654,6,6,1977,1977,2.0,528.0,8927,68.0,Sawyer,RM,2,0,10,0,Attchd,TA,,Y,1.5Fin
144000,1211,5,6,1962,2002,2.0,576.0,9240,,Sawyer,RL,1,0,6,1,Detchd,TA,TA,Y,1Story
151000,1212,6,7,1977,1995,2.0,492.0,8471,88.0,Sawyer,RL,1,0,6,1,Attchd,TA,Gd,Y,SLvl
126000,984,5,5,1965,1965,1.0,310.0,9308,,Sawyer,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
116000,909,5,6,1968,1968,1.0,294.0,8450,65.0,Sawyer,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
133500,925,5,6,1963,1963,2.0,484.0,8638,,Sawyer,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
120875,1024,5,6,1965,1965,1.0,308.0,13052,,Sawyer,RL,1,1,5,0,Attchd,TA,TA,Y,1Story
137000,935,5,6,1965,1965,1.0,288.0,13526,,Sawyer,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
124000,912,5,6,1964,1964,0.0,0.0,8020,,Sawyer,RL,1,0,6,0,,TA,TA,N,1Story
135000,1236,5,7,1961,1994,1.0,288.0,6993,65.0,Sawyer,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
129200,941,5,6,1967,1967,1.0,288.0,8789,,Sawyer,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
260000,2646,7,4,1974,1974,2.0,550.0,14330,100.0,Veenker,RL,2,0,9,4,Attchd,Gd,Gd,Y,SLvl
260000,2417,8,5,1991,1992,2.0,462.0,16059,121.0,NoRidge,RL,2,1,9,1,Attchd,Gd,Gd,Y,2Story
334000,2826,8,5,1992,1993,3.0,888.0,11025,105.0,NoRidge,RL,2,1,9,3,Attchd,Gd,Ex,Y,2Story
310000,2520,8,7,1993,1993,3.0,796.0,14541,,NoRidge,RL,2,1,10,1,Attchd,Gd,Gd,Y,2Story
268000,2295,7,5,1992,2000,2.0,590.0,13346,,NoRidge,RL,2,1,9,1,Attchd,Gd,Gd,Y,2Story
262000,1624,8,5,1994,1995,3.0,757.0,12461,89.0,NoRidge,RL,2,0,5,1,Attchd,Gd,Gd,Y,1Story
176400,1143,7,5,2004,2004,2.0,588.0,3628,34.0,Somerst,FV,1,1,5,1,Attchd,Gd,Gd,Y,1Story
197000,1247,8,5,2005,2005,2.0,550.0,3316,37.0,Somerst,FV,1,1,4,1,Attchd,Gd,Gd,Y,1Story
151000,1200,7,5,2005,2005,2.0,480.0,3180,30.0,Somerst,FV,2,1,4,0,Detchd,Gd,Gd,Y,2Story
147400,1223,7,5,2005,2005,2.0,480.0,2544,24.0,Somerst,FV,2,1,4,0,Detchd,Gd,Gd,Y,2Story
149900,1223,7,5,2005,2005,2.0,480.0,2544,24.0,Somerst,FV,2,1,4,0,Detchd,Gd,Gd,Y,2Story
144152,1200,7,5,2005,2005,2.0,480.0,3180,30.0,Somerst,FV,2,1,4,0,Detchd,Gd,Gd,Y,2Story
166000,1524,6,5,2000,2000,2.0,440.0,2998,,Somerst,FV,2,1,4,0,Detchd,Gd,Gd,Y,2Story
183900,1452,7,5,1999,1999,2.0,506.0,3735,35.0,Somerst,FV,2,1,6,0,Detchd,Gd,Gd,Y,2Story
165000,1382,7,5,2000,2000,2.0,490.0,2651,,Somerst,FV,2,1,6,0,Detchd,Gd,Gd,Y,2Story
139000,1080,7,5,2003,2003,2.0,496.0,4447,,Somerst,FV,2,1,4,0,Attchd,Gd,Gd,Y,2Story
200000,1694,7,5,1997,1998,1.0,434.0,8314,114.0,Somerst,FV,2,1,6,1,BuiltIn,Gd,Gd,Y,2Story
221000,1568,8,5,2001,2002,2.0,564.0,7180,60.0,Somerst,FV,2,0,6,1,Attchd,Gd,Gd,Y,1Story
270000,1494,8,5,1995,1996,2.0,481.0,9549,30.0,Veenker,RL,1,1,6,1,Attchd,Ex,Gd,Y,1Story
165000,1208,6,6,1977,1977,2.0,546.0,11250,,Veenker,RL,1,1,6,1,Attchd,TA,Gd,Y,1Story
214000,1235,8,5,1980,1980,2.0,484.0,3760,,Greens,RL,1,0,4,3,Attchd,TA,Gd,Y,1Story
188000,1036,8,5,1980,1980,2.0,484.0,3640,36.0,Greens,RL,1,0,4,1,Detchd,Gd,Gd,Y,1Story
190000,1226,8,5,1980,1980,2.0,484.0,3874,40.0,Greens,RL,1,0,4,1,Attchd,Gd,Gd,Y,1Story
170000,1226,8,5,1978,1978,2.0,484.0,3876,40.0,Greens,RL,1,0,4,1,Attchd,Gd,Gd,Y,1Story
385000,1842,9,5,1981,1987,3.0,894.0,50271,68.0,Veenker,RL,0,1,5,1,Attchd,Gd,Ex,Y,1Story
146500,1193,5,6,1972,1972,2.0,501.0,13110,79.0,NWAmes,RL,2,0,6,0,Attchd,TA,Gd,Y,1Story
170000,1920,7,6,1968,1992,2.0,487.0,10192,102.0,NWAmes,RL,3,0,8,1,Attchd,Gd,TA,Y,SLvl
262500,2156,7,7,1968,2003,2.0,508.0,20781,,NWAmes,RL,2,0,9,1,Attchd,TA,TA,Y,1Story
179900,1416,6,6,1968,1968,2.0,776.0,11700,90.0,NWAmes,RL,2,1,7,1,Attchd,TA,TA,Y,2Story
250000,2654,6,7,1968,1984,2.0,619.0,11029,,NWAmes,RL,2,1,9,1,Attchd,Gd,TA,Y,2Story
165150,1790,6,5,1972,1972,2.0,484.0,10400,80.0,NWAmes,RL,1,2,8,1,Attchd,TA,TA,Y,2Story
164500,1334,7,6,1967,1967,2.0,477.0,10140,78.0,NWAmes,RL,2,0,7,0,Attchd,TA,TA,Y,1Story
140000,1164,7,5,1969,1969,2.0,528.0,9600,80.0,NWAmes,RL,1,1,6,0,Attchd,TA,TA,Y,1Story
135500,980,5,5,1967,1967,1.0,384.0,9750,75.0,NAmes,RL,2,0,6,0,Attchd,TA,TA,Y,SLvl
142000,1051,5,5,1968,1968,2.0,504.0,9600,80.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
155000,1770,5,5,1968,1968,2.0,530.0,8640,72.0,NAmes,RL,1,1,7,0,Attchd,TA,Gd,Y,2Story
157500,976,6,7,1968,2004,2.0,504.0,9360,78.0,NAmes,RL,1,0,4,1,Attchd,Gd,TA,Y,1Story
138500,1052,5,5,1968,1968,1.0,288.0,8400,70.0,NAmes,RL,1,1,5,0,Attchd,TA,TA,Y,1Story
140000,898,5,6,1968,1968,1.0,326.0,8400,70.0,NAmes,RL,1,0,6,0,Attchd,TA,Gd,Y,SFoyer
124400,1051,5,5,1966,1966,1.0,264.0,9759,,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
158000,1141,5,7,1967,1967,1.0,568.0,9600,80.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,SLvl
146000,1200,5,8,1965,1998,2.0,884.0,9230,71.0,NAmes,RL,1,1,6,0,Detchd,Gd,TA,Y,1Story
190000,1993,6,5,1971,1971,2.0,495.0,14803,,NWAmes,RL,2,1,8,1,Attchd,TA,TA,Y,2Story
136500,1050,5,6,1961,1961,1.0,368.0,10659,,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
129900,864,5,5,1958,1958,2.0,624.0,9100,70.0,NAmes,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
145000,1712,5,5,1959,2005,2.0,588.0,8393,70.0,NAmes,RL,2,0,8,0,Attchd,TA,TA,Y,1Story
185900,1565,6,7,1965,2000,1.0,299.0,8800,80.0,NAmes,RL,2,0,7,2,Attchd,Gd,TA,Y,1Story
160000,1251,6,6,1964,1964,1.0,461.0,8800,80.0,NAmes,RL,1,0,6,2,Attchd,TA,TA,Y,1Story
167000,1488,6,6,1964,1964,2.0,430.0,10368,,NAmes,RL,1,1,7,1,Attchd,TA,TA,Y,1Story
157500,1440,5,6,1964,1964,2.0,480.0,9350,85.0,NAmes,RL,1,1,7,1,Attchd,TA,TA,Y,2Story
140000,1095,6,5,1958,1958,1.0,264.0,10382,75.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,SLvl
150000,1053,5,7,1958,1991,2.0,750.0,8973,69.0,NAmes,RL,1,1,6,0,2Types,Ex,TA,Y,1Story
151500,1248,5,7,1960,1960,1.0,286.0,10800,80.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
129800,816,6,8,1934,1950,1.0,240.0,8550,60.0,NAmes,RL,1,0,4,1,Attchd,TA,TA,Y,1Story
137000,1008,5,6,1954,1954,1.0,275.0,11425,,NAmes,RL,1,0,4,1,Attchd,TA,TA,Y,1Story
137000,1043,5,7,1947,1950,1.0,273.0,9724,68.0,NAmes,RL,1,0,5,1,Detchd,TA,TA,Y,1Story
121600,1230,4,7,1946,1950,1.0,305.0,4712,51.0,BrkSide,RL,1,1,5,0,Detchd,TA,TA,Y,1.5Fin
85500,869,4,7,1923,1958,0.0,0.0,5900,51.0,BrkSide,RL,1,0,4,0,,Fa,Gd,Y,1Story
79900,747,4,5,1926,1953,2.0,528.0,5825,52.0,BrkSide,RL,1,0,5,0,Detchd,TA,Fa,Y,1Story
127000,1252,5,8,1908,1991,2.0,576.0,7438,92.0,BrkSide,RL,1,0,5,0,Attchd,TA,Fa,Y,1.5Fin
161000,1433,5,6,1961,1990,2.0,441.0,9600,80.0,NAmes,RL,1,0,7,1,Attchd,TA,TA,Y,1Story
146500,1624,5,6,1952,1952,1.0,240.0,10858,89.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
135000,1216,5,5,1951,1951,1.0,280.0,9600,80.0,NAmes,RL,1,0,7,0,Attchd,TA,TA,Y,1Story
137900,2136,5,3,1951,1951,2.0,528.0,10680,89.0,NAmes,RL,2,0,7,0,Detchd,TA,TA,N,1Story
133000,1578,6,7,1941,1950,1.0,240.0,9490,79.0,NAmes,RL,1,0,5,2,Attchd,Fa,TA,Y,1.5Fin
137000,1728,5,6,1949,1973,1.0,234.0,9462,79.0,NAmes,RL,1,1,7,1,Attchd,TA,TA,Y,2Story
121000,936,5,6,1954,1975,1.0,240.0,9888,82.0,NAmes,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
119000,1584,5,5,1967,1967,2.0,506.0,8917,,NAmes,RL,2,0,8,0,Detchd,TA,TA,Y,1Story
172000,1246,6,5,1964,1964,2.0,441.0,12700,,NAmes,RL,1,0,6,2,Attchd,TA,TA,Y,SLvl
98600,1235,5,3,1961,1961,2.0,480.0,8500,85.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
226000,2157,7,6,1966,1966,2.0,487.0,14200,88.0,NAmes,RL,2,1,8,2,Attchd,Gd,TA,Y,2Story
118000,1128,5,5,1954,1954,1.0,286.0,9000,75.0,NAmes,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
235000,3112,8,4,1918,1990,2.0,795.0,25419,174.0,NAmes,RL,2,0,8,1,Detchd,Gd,TA,Y,2Story
135000,1008,6,7,1963,1963,2.0,430.0,9723,109.0,NAmes,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
132500,1190,5,6,1962,1962,2.0,540.0,7728,70.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,SLvl
143000,1144,5,6,1959,1959,1.0,796.0,8163,70.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,SLvl
132000,1364,5,5,1957,1957,1.0,331.0,8400,70.0,NAmes,RL,1,1,6,1,Attchd,TA,Fa,Y,1Story
145250,1383,6,5,1960,1960,1.0,292.0,11600,80.0,NAmes,RL,1,1,7,0,Attchd,TA,TA,Y,1Story
162000,1336,6,6,1958,1958,2.0,488.0,9610,,NAmes,RL,1,1,7,1,Attchd,TA,TA,Y,1Story
148000,1370,5,6,1956,1956,1.0,300.0,10000,125.0,NAmes,RL,1,0,6,1,Basment,TA,TA,Y,SLvl
141000,1092,5,5,1957,1957,1.0,299.0,14850,69.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
153000,1124,6,6,1956,1994,1.0,353.0,10152,72.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
134450,1236,5,6,1957,1996,1.0,447.0,10011,72.0,NAmes,RL,1,0,6,1,Attchd,Gd,TA,Y,1Story
135960,943,5,5,1979,1979,2.0,600.0,7032,,NAmes,RL,1,0,4,2,Detchd,TA,Gd,Y,SFoyer
156000,1050,6,8,1954,2000,1.0,286.0,8092,70.0,NAmes,RL,1,0,6,0,Attchd,Gd,TA,Y,1Story
140000,1375,6,5,1954,1954,2.0,451.0,11310,75.0,NAmes,RL,1,0,5,1,Attchd,TA,TA,Y,1Story
139500,1008,5,6,1952,2003,1.0,280.0,12778,66.0,NAmes,RL,1,0,4,0,Attchd,TA,TA,Y,1Story
155000,1575,6,6,1951,1951,2.0,400.0,10170,75.0,NAmes,RL,1,1,5,1,Attchd,Gd,TA,Y,1Story
127000,1145,5,7,1956,1956,2.0,684.0,7700,55.0,NAmes,RL,1,0,6,0,Detchd,TA,Gd,Y,SLvl
133500,1005,5,5,1956,1956,1.0,319.0,11050,65.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
125000,1056,5,6,1955,1955,1.0,300.0,13600,80.0,NAmes,RL,1,1,6,0,Attchd,TA,TA,Y,1Story
142000,884,5,6,1951,1991,1.0,270.0,15428,85.0,NAmes,RL,1,0,4,0,Attchd,TA,TA,Y,1Story
167000,2039,7,5,1941,1963,3.0,791.0,21299,118.0,NAmes,RL,1,1,7,3,2Types,TA,TA,Y,1Story
159000,1384,5,5,1956,2001,2.0,896.0,13300,70.0,NAmes,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
180000,2640,5,5,1925,1975,3.0,1008.0,22136,94.0,OldTown,RL,2,1,10,1,Attchd,TA,TA,Y,1.5Fin
127000,1312,6,6,1947,1950,2.0,649.0,7500,50.0,NAmes,RL,1,1,6,0,Detchd,TA,TA,Y,1.5Fin
112000,1310,6,6,1924,1950,1.0,398.0,7000,50.0,OldTown,RL,2,0,6,0,Attchd,TA,Fa,Y,1.5Fin
99800,713,3,8,1930,2001,1.0,371.0,10410,60.0,OldTown,RL,1,0,5,0,Detchd,Gd,TA,Y,1Story
117000,833,5,7,1954,2000,1.0,326.0,5400,90.0,OldTown,RL,1,0,4,0,Detchd,Gd,TA,Y,1Story
108480,1073,5,6,1921,1968,1.0,326.0,5400,60.0,OldTown,RL,1,0,4,0,Detchd,TA,TA,Y,1Story
68000,715,3,3,1929,1950,2.0,660.0,10914,60.0,NAmes,RL,1,0,4,0,Detchd,TA,TA,N,1Story
86900,720,4,8,1900,1998,1.0,280.0,7008,60.0,OldTown,RL,1,0,5,0,Attchd,Fa,Fa,Y,1.5Fin
120000,1130,5,6,1920,1950,2.0,720.0,10800,60.0,OldTown,RL,1,0,5,1,Detchd,TA,TA,Y,1Story
155500,1595,6,8,1915,1950,2.0,528.0,7200,60.0,OldTown,RL,2,0,7,1,Detchd,TA,TA,Y,2Story
80000,1760,4,4,1910,1950,2.0,648.0,10818,60.0,OldTown,RL,1,1,7,1,Detchd,TA,Fa,Y,1.5Fin
105000,1214,3,4,1915,1950,3.0,936.0,10410,60.0,OldTown,RL,1,0,6,0,Detchd,TA,TA,Y,1.5Fin
160000,2414,5,4,1900,1970,2.0,520.0,10800,60.0,OldTown,RL,2,0,10,1,Attchd,TA,TA,N,1.5Fin
170000,1466,5,8,1936,1989,2.0,566.0,10800,60.0,OldTown,RL,2,0,7,1,Attchd,Gd,Fa,Y,1.5Fin
160000,1324,6,5,1965,1965,2.0,440.0,8658,84.0,NAmes,RL,2,0,6,1,Attchd,TA,TA,Y,1Story
159950,1086,5,5,1966,1966,2.0,484.0,13400,85.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,SLvl
165000,1146,6,5,1963,1963,1.0,294.0,10184,83.0,NAmes,RL,1,0,6,1,Attchd,TA,TA,Y,SLvl
159000,1734,6,7,1962,1981,2.0,440.0,9786,77.0,NAmes,RL,1,1,7,1,Attchd,Gd,TA,Y,1.5Fin
147000,1207,6,5,1962,1985,1.0,264.0,9510,77.0,NAmes,RL,1,1,6,0,Attchd,TA,TA,Y,1Story
