SalePrice,Gr Liv Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Garage Cars,Garage Area,Lot Area,Lot Frontage,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Kitchen Qual,Bsmt Qual,Central Air,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,MS Zoning_FV,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl
129500,988,5,4,1962,1962,2.0,624.0,9100,70.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
125000,1728,5,5,1963,1963,2.0,504.0,9100,70.0,2,0,10,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
151000,1212,6,7,1977,1995,2.0,492.0,8471,88.0,1,0,6,1,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
116000,909,5,6,1968,1968,1.0,294.0,8450,65.0,1,0,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
135000,1236,5,7,1961,1994,1.0,288.0,6993,65.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
260000,2646,7,4,1974,1974,2.0,550.0,14330,100.0,2,0,9,4,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
260000,2417,8,5,1991,1992,2.0,462.0,16059,121.0,2,1,9,1,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
334000,2826,8,5,1992,1993,3.0,888.0,11025,105.0,2,1,9,3,3.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
262000,1624,8,5,1994,1995,3.0,757.0,12461,89.0,2,0,5,1,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
176400,1143,7,5,2004,2004,2.0,588.0,3628,34.0,1,1,5,1,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
197000,1247,8,5,2005,2005,2.0,550.0,3316,37.0,1,1,4,1,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
151000,1200,7,5,2005,2005,2.0,480.0,3180,30.0,2,1,4,0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
147400,1223,7,5,2005,2005,2.0,480.0,2544,24.0,2,1,4,0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
149900,1223,7,5,2005,2005,2.0,480.0,2544,24.0,2,1,4,0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
144152,1200,7,5,2005,2005,2.0,480.0,3180,30.0,2,1,4,0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
183900,1452,7,5,1999,1999,2.0,506.0,3735,35.0,2,1,6,0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
200000,1694,7,5,1997,1998,1.0,434.0,8314,114.0,2,1,6,1,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
221000,1568,8,5,2001,2002,2.0,564.0,7180,60.0,2,0,6,1,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
270000,1494,8,5,1995,1996,2.0,481.0,9549,30.0,1,1,6,1,4.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
188000,1036,8,5,1980,1980,2.0,484.0,3640,36.0,1,0,4,1,3.0,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
190000,1226,8,5,1980,1980,2.0,484.0,3874,40.0,1,0,4,1,3.0,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
170000,1226,8,5,1978,1978,2.0,484.0,3876,40.0,1,0,4,1,3.0,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
385000,1842,9,5,1981,1987,3.0,894.0,50271,68.0,0,1,5,1,3.0,4.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
146500,1193,5,6,1972,1972,2.0,501.0,13110,79.0,2,0,6,0,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
170000,1920,7,6,1968,1992,2.0,487.0,10192,102.0,3,0,8,1,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
179900,1416,6,6,1968,1968,2.0,776.0,11700,90.0,2,1,7,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
165150,1790,6,5,1972,1972,2.0,484.0,10400,80.0,1,2,8,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
164500,1334,7,6,1967,1967,2.0,477.0,10140,78.0,2,0,7,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
140000,1164,7,5,1969,1969,2.0,528.0,9600,80.0,1,1,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
135500,980,5,5,1967,1967,1.0,384.0,9750,75.0,2,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
142000,1051,5,5,1968,1968,2.0,504.0,9600,80.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
155000,1770,5,5,1968,1968,2.0,530.0,8640,72.0,1,1,7,0,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
157500,976,6,7,1968,2004,2.0,504.0,9360,78.0,1,0,4,1,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
138500,1052,5,5,1968,1968,1.0,288.0,8400,70.0,1,1,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
140000,898,5,6,1968,1968,1.0,326.0,8400,70.0,1,0,6,0,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
158000,1141,5,7,1967,1967,1.0,568.0,9600,80.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
146000,1200,5,8,1965,1998,2.0,884.0,9230,71.0,1,1,6,0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
129900,864,5,5,1958,1958,2.0,624.0,9100,70.0,1,0,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
145000,1712,5,5,1959,2005,2.0,588.0,8393,70.0,2,0,8,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
185900,1565,6,7,1965,2000,1.0,299.0,8800,80.0,2,0,7,2,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
160000,1251,6,6,1964,1964,1.0,461.0,8800,80.0,1,0,6,2,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
157500,1440,5,6,1964,1964,2.0,480.0,9350,85.0,1,1,7,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
140000,1095,6,5,1958,1958,1.0,264.0,10382,75.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
150000,1053,5,7,1958,1991,2.0,750.0,8973,69.0,1,1,6,0,4.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
151500,1248,5,7,1960,1960,1.0,286.0,10800,80.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
129800,816,6,8,1934,1950,1.0,240.0,8550,60.0,1,0,4,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
137000,1043,5,7,1947,1950,1.0,273.0,9724,68.0,1,0,5,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
121600,1230,4,7,1946,1950,1.0,305.0,4712,51.0,1,1,5,0,2.0,2.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
79900,747,4,5,1926,1953,2.0,528.0,5825,52.0,1,0,5,0,2.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
127000,1252,5,8,1908,1991,2.0,576.0,7438,92.0,1,0,5,0,2.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
161000,1433,5,6,1961,1990,2.0,441.0,9600,80.0,1,0,7,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
146500,1624,5,6,1952,1952,1.0,240.0,10858,89.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
135000,1216,5,5,1951,1951,1.0,280.0,9600,80.0,1,0,7,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
137900,2136,5,3,1951,1951,2.0,528.0,10680,89.0,2,0,7,0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
133000,1578,6,7,1941,1950,1.0,240.0,9490,79.0,1,0,5,2,1.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
137000,1728,5,6,1949,1973,1.0,234.0,9462,79.0,1,1,7,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
121000,936,5,6,1954,1975,1.0,240.0,9888,82.0,1,0,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
98600,1235,5,3,1961,1961,2.0,480.0,8500,85.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
226000,2157,7,6,1966,1966,2.0,487.0,14200,88.0,2,1,8,2,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
118000,1128,5,5,1954,1954,1.0,286.0,9000,75.0,1,0,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
235000,3112,8,4,1918,1990,2.0,795.0,25419,174.0,2,0,8,1,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
135000,1008,6,7,1963,1963,2.0,430.0,9723,109.0,1,0,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
132500,1190,5,6,1962,1962,2.0,540.0,7728,70.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
143000,1144,5,6,1959,1959,1.0,796.0,8163,70.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
132000,1364,5,5,1957,1957,1.0,331.0,8400,70.0,1,1,6,1,2.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
145250,1383,6,5,1960,1960,1.0,292.0,11600,80.0,1,1,7,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
148000,1370,5,6,1956,1956,1.0,300.0,10000,125.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
141000,1092,5,5,1957,1957,1.0,299.0,14850,69.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
153000,1124,6,6,1956,1994,1.0,353.0,10152,72.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
134450,1236,5,6,1957,1996,1.0,447.0,10011,72.0,1,0,6,1,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
156000,1050,6,8,1954,2000,1.0,286.0,8092,70.0,1,0,6,0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
140000,1375,6,5,1954,1954,2.0,451.0,11310,75.0,1,0,5,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
139500,1008,5,6,1952,2003,1.0,280.0,12778,66.0,1,0,4,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
155000,1575,6,6,1951,1951,2.0,400.0,10170,75.0,1,1,5,1,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
127000,1145,5,7,1956,1956,2.0,684.0,7700,55.0,1,0,6,0,2.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
133500,1005,5,5,1956,1956,1.0,319.0,11050,65.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
125000,1056,5,6,1955,1955,1.0,300.0,13600,80.0,1,1,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
142000,884,5,6,1951,1991,1.0,270.0,15428,85.0,1,0,4,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
167000,2039,7,5,1941,1963,3.0,791.0,21299,118.0,1,1,7,3,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
159000,1384,5,5,1956,2001,2.0,896.0,13300,70.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
180000,2640,5,5,1925,1975,3.0,1008.0,22136,94.0,2,1,10,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
127000,1312,6,6,1947,1950,2.0,649.0,7500,50.0,1,1,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
112000,1310,6,6,1924,1950,1.0,398.0,7000,50.0,2,0,6,0,2.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
99800,713,3,8,1930,2001,1.0,371.0,10410,60.0,1,0,5,0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
117000,833,5,7,1954,2000,1.0,326.0,5400,90.0,1,0,4,0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
108480,1073,5,6,1921,1968,1.0,326.0,5400,60.0,1,0,4,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
68000,715,3,3,1929,1950,2.0,660.0,10914,60.0,1,0,4,0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
86900,720,4,8,1900,1998,1.0,280.0,7008,60.0,1,0,5,0,1.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120000,1130,5,6,1920,1950,2.0,720.0,10800,60.0,1,0,5,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
155500,1595,6,8,1915,1950,2.0,528.0,7200,60.0,2,0,7,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
80000,1760,4,4,1910,1950,2.0,648.0,10818,60.0,1,1,7,1,2.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
105000,1214,3,4,1915,1950,3.0,936.0,10410,60.0,1,0,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
160000,2414,5,4,1900,1970,2.0,520.0,10800,60.0,2,0,10,1,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
170000,1466,5,8,1936,1989,2.0,566.0,10800,60.0,2,0,7,1,3.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
160000,1324,6,5,1965,1965,2.0,440.0,8658,84.0,2,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
159950,1086,5,5,1966,1966,2.0,484.0,13400,85.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
165000,1146,6,5,1963,1963,1.0,294.0,10184,83.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
159000,1734,6,7,1962,1981,2.0,440.0,9786,77.0,1,1,7,1,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
147000,1207,6,5,1962,1985,1.0,264.0,9510,77.0,1,1,6,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
115000,912,5,5,1964,1964,1.0,288.0,7800,66.0,1,0,5,0,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
159500,1194,6,6,1959,1959,2.0,539.0,8910,79.0,1,0,6,1,2.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
120000,864,6,6,1959,1959,1.0,288.0,7332,60.0,1,0,4,0,3.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
